日期,推广计划名称,宝贝名称,宝贝类型,商品id,搜索类型,流量来源,展现量,点击量,花费(分),点击率,平均点击花费(分),千次展现花费(分),点击转化率,直接成交金额(分),直接成交笔数,间接成交金额(分),间接成交笔数,总成交金额(分),总成交笔数,宝贝收藏数,店铺收藏数,总收藏数,投入产出比,直接购物车数,间接购物车数,总购物车数
2019-04-30,玛咖【长尾】11-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,285,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】11-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,18216,487,110025,2.67,225.92,6040.02,2.67,118330,13,0,0,118330,13,5,0,5,1.08,26,2,28
2019-04-30,玛咖【长尾】04-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,260,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】04-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,8824,289,63300,3.28,219.03,7173.62,2.42,69900,7,0,0,69900,7,6,0,6,1.10,8,0,8
2019-04-30,玛咖【长尾】10-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,23,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】10-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,1470,96,26883,6.53,280.03,18287.76,6.25,48930,6,0,0,48930,6,2,0,2,1.82,3,0,3
2019-04-30,玛咖【长尾】07-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,5,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】07-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,2302,155,37200,6.73,240.00,16159.86,2.58,47396,4,0,0,47396,4,1,1,2,1.27,8,1,9
2019-04-30,玛咖【长尾】03-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,9,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】03-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,1307,91,23200,6.96,254.95,17750.57,5.49,48430,5,0,0,48430,5,6,0,6,2.09,4,0,4
2019-04-30,玛咖【长尾】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,48,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,2894,158,38454,5.46,243.38,13287.49,5.06,61376,8,0,0,61376,8,5,1,6,1.60,11,0,11
2019-04-30,玛咖【扩词】02-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,30,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【扩词】02-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,4581,340,186264,7.42,547.84,40660.12,9.41,302356,27,85347,5,387703,32,14,3,17,2.08,26,5,31
2019-04-30,玛咖【扩词】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,44,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【扩词】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,24408,1225,497704,5.02,406.29,20391.02,5.47,600290,62,42617,5,642907,67,22,2,24,1.29,62,5,67
2019-04-30,玛咖【扩词】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,定向投放,移动站内,533,8,2296,1.50,287.00,4307.69,0.00,0,0,0,0,0,0,0,0,0,0.00,1,0,1
2019-04-30,玛咖【长尾】06-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,7,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】06-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,1634,96,22600,5.88,235.42,13831.09,7.29,68900,7,0,0,68900,7,0,1,1,3.05,4,1,5
2019-04-30,玛咖【长尾】02-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,156,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】02-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,7960,201,40300,2.53,200.50,5062.81,3.48,76390,7,0,0,76390,7,3,0,3,1.90,8,0,8
2019-04-30,玛咖【长尾】08-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,100,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】08-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,2813,61,14000,2.17,229.51,4976.89,1.64,13480,1,0,0,13480,1,0,0,0,0.96,3,0,3
2019-04-30,玛咖【长尾】14-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,12,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】14-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,809,38,10763,4.70,283.24,13304.08,2.63,6990,1,0,0,6990,1,0,0,0,0.65,2,0,2
2019-04-30,玛咖【长尾】09-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,5,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】09-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,1474,70,16200,4.75,231.43,10990.50,1.43,6990,1,0,0,6990,1,0,0,0,0.43,3,0,3
2019-04-30,玛咖【长尾】13-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,1,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】13-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,471,34,7800,7.22,229.41,16560.51,2.94,6990,1,0,0,6990,1,0,0,0,0.90,0,0,0
2019-04-30,玛咖【长尾】05-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,80,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾】05-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,5922,185,42666,3.12,230.63,7204.66,6.49,109500,11,11640,1,121140,12,5,0,5,2.84,9,0,9
2019-04-30,玛咖【长尾词】05-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,16,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾词】05-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,530,17,6955,3.21,409.12,13122.64,11.76,27460,2,0,0,27460,2,2,0,2,3.95,3,0,3
2019-04-30,玛咖【扩词】04-青黛PC,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,3877,63,17748,1.63,281.71,4577.77,1.59,6990,1,0,0,6990,1,0,0,0,0.39,2,0,2
2019-04-30,牡蛎【扩词】05-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,6,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【扩词】05-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,1921,191,76483,9.94,400.43,39814.16,1.05,31600,2,0,0,31600,2,2,0,2,0.41,6,0,6
2019-04-30,牡蛎【扩词-保健品男】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,14,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【扩词-保健品男】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,25994,1870,734327,7.19,392.69,28249.87,4.71,1271318,69,120322,19,1391640,88,32,6,38,1.90,90,5,95
2019-04-30,牡蛎【长尾词-伟g】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,233,5,121,2.15,24.20,519.31,20.00,43400,1,0,0,43400,1,0,0,0,358.68,0,0,0
2019-04-30,牡蛎【长尾词-伟g】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,计算机站内,1,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词-伟g】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,17562,2429,536314,13.83,220.80,30538.32,1.69,560334,34,34352,7,594686,41,22,2,24,1.11,74,1,75
2019-04-30,牡蛎【长尾词-伟g】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,移动站内,7,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】12-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,22,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】12-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,418,9,3711,2.15,412.33,8877.99,,,,,,,,,,,,,,
2019-04-30,牡蛎【扩词】06-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,11,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【扩词】06-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,895,71,22659,7.93,319.14,25317.32,5.63,28134,2,12446,2,40580,4,5,0,5,1.79,5,0,5
2019-04-30,牡蛎【扩词pc端】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,24278,226,52557,0.93,232.55,2164.80,4.87,165616,9,25144,2,190760,11,3,0,3,3.63,9,1,10
2019-04-30,牡蛎【长尾词】14-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,61,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】14-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,计算机站内,4,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】14-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,1171,48,11531,4.10,240.23,9847.14,2.08,15800,1,0,0,15800,1,1,2,3,1.37,1,0,1
2019-04-30,牡蛎【长尾词】11-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,57,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】11-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,3844,122,30779,3.17,252.29,8007.02,1.64,45400,2,0,0,45400,2,5,0,5,1.48,3,1,4
2019-04-30,牡蛎【智能】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,智能推广,556833996282,搜索,计算机站内,1078,4,663,0.37,165.75,615.03,,,,,,,,,,,,,,
2019-04-30,牡蛎【智能】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,智能推广,556833996282,搜索,计算机站外,13,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【智能】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,智能推广,556833996282,搜索,移动站内,22967,753,199337,3.28,264.72,8679.28,1.59,165800,10,15980,2,181780,12,14,2,16,0.91,27,3,30
2019-04-30,牡蛎【智能】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,智能推广,556833996282,搜索,移动站外,109,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【双智能】-南烛,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,636,5,275,0.79,55.00,432.39,20.00,31600,1,0,0,31600,1,0,0,0,114.91,0,0,0
2019-04-30,牡蛎【双智能】-南烛,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,49773,2453,1034508,4.93,421.73,20784.52,5.42,1877126,106,145593,27,2022719,133,47,5,52,1.96,111,11,122
2019-04-30,牡蛎【长尾词】06-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,66,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】06-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,10119,351,88238,3.47,251.39,8720.03,1.71,72840,4,7150,2,79990,6,7,1,8,0.91,11,1,12
2019-04-30,牡蛎【精准词-牡蛎】02-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,37,1,54,2.70,54.00,1459.46,,,,,,,,,,,,,,
2019-04-30,牡蛎【精准词-牡蛎】02-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,29001,1652,769515,5.70,465.81,26534.09,4.60,1117474,63,72826,13,1190300,76,47,2,49,1.55,98,9,107
2019-04-30,牡蛎【智能】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,智能推广,556833996282,搜索,计算机站内,48,3,322,6.25,107.33,6708.33,33.33,15800,1,0,0,15800,1,0,0,0,49.07,1,0,1
2019-04-30,牡蛎【智能】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,智能推广,556833996282,搜索,移动站内,379,36,10333,9.50,287.03,27263.85,0.00,0,0,0,0,0,0,2,0,2,0.00,1,0,1
2019-04-30,牡蛎【长尾词】02-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,144,1,15,0.69,15.00,104.17,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】02-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,8848,377,90336,4.26,239.62,10209.76,1.86,138200,7,0,0,138200,7,9,1,10,1.53,21,2,23
2019-04-30,牡蛎【长尾词】10-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,447,13,2819,2.91,216.85,6306.49,7.69,29600,1,0,0,29600,1,0,0,0,10.50,1,0,1
2019-04-30,牡蛎【长尾词】10-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,5325,48,10144,0.90,211.33,1904.98,0.00,0,0,0,0,0,0,1,1,2,0.00,1,0,1
2019-04-30,牡蛎【扩词】04-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,21,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【扩词】04-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,计算机站内,1,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【扩词】04-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,5858,378,141975,6.45,375.60,24236.09,3.44,250440,12,5150,1,255590,13,6,0,6,1.80,10,2,12
2019-04-30,牡蛎【扩词】04-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,移动站内,27,1,30,3.70,30.00,1111.11,,,,,,,,,,,,,,
2019-04-30,牡蛎【扩词】04-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站外,4,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】09-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,17,1,8,5.88,8.00,470.59,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】09-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,3219,132,31855,4.10,241.33,9895.93,2.27,28947,2,11633,1,40580,3,3,1,4,1.27,3,0,3
2019-04-30,牡蛎【长尾词】05-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,86,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】05-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,2388,116,29065,4.86,250.56,12171.27,3.45,86800,3,13980,1,100780,4,3,0,3,3.47,4,0,4
2019-04-30,牡蛎【长尾词】13-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,95,1,370,1.05,370.00,3894.74,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】13-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,3375,117,27688,3.47,236.65,8203.85,5.13,57040,4,21950,2,78990,6,4,0,4,2.85,8,1,9
2019-04-30,牡蛎【长尾词】13-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,移动站内,1,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】04-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,1337,21,5109,1.57,243.29,3821.24,0.00,0,0,0,0,0,0,1,0,1,0.00,0,0,0
2019-04-30,牡蛎【长尾词】04-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,6791,114,25505,1.68,223.73,3755.71,3.51,76000,4,0,0,76000,4,1,0,1,2.98,7,0,7
2019-04-30,牡蛎【长尾词】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,1673,32,10525,1.91,328.91,6291.09,3.13,15800,1,0,0,15800,1,2,0,2,1.50,4,0,4
2019-04-30,牡蛎【长尾词】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站外,15,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,7769,640,149189,8.24,233.11,19203.11,2.50,298534,12,15946,4,314480,16,12,0,12,2.11,29,0,29
2019-04-30,牡蛎【长尾词】03-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站外,56,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】07-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,3,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】07-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,7283,466,155353,6.40,333.38,21330.91,4.72,335801,20,7150,2,342951,22,10,3,13,2.21,28,1,29
2019-04-30,牡蛎【长尾词】08-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,1711,21,6074,1.23,289.24,3549.97,0.00,0,0,0,0,0,0,0,0,0,0.00,1,0,1
2019-04-30,牡蛎【长尾词】08-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,计算机站内,233,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】08-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站外,16,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】08-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,4135,232,50370,5.61,217.11,12181.38,3.02,105600,6,2000,1,107600,7,1,1,2,2.14,17,1,18
2019-04-30,牡蛎【长尾词】08-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,移动站内,7,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【长尾词】08-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站外,61,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【测车图】02-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,47,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【测车图】02-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,12322,736,300000,5.97,407.61,24346.70,2.58,237174,14,34686,5,271860,19,8,1,9,0.91,27,5,32
2019-04-30,牡蛎【定向】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,移动站内,384,3,796,0.78,265.33,2072.92,,,,,,,,,,,,,,
2019-04-30,牡蛎【大词-牡蛎相关】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,15,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【大词-牡蛎相关】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,定向投放,计算机站内,5,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,牡蛎【大词-牡蛎相关】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,8552,656,200000,7.67,304.88,23386.34,1.83,259240,10,13980,2,273220,12,12,1,13,1.37,20,0,20
2019-04-30,玛咖【长尾-流量】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,274,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-04-30,玛咖【长尾-流量】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,7301,392,126365,5.37,322.36,17307.90,4.59,233819,16,16634,2,250453,18,7,2,9,1.98,21,1,22
2019-04-30,牡蛎【测试】01-于澄,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,2918,234,100000,8.02,427.35,34270.05,5.98,175280,11,9150,3,184430,14,8,1,9,1.84,5,0,5
2019-04-30,玛咖【精准】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,10,0,0,0.00,,0.00,,,,,,,,,,,,,,
